,movieId,title,genres,year
28883,132946,valerie inside outside,['Drama'],1972
28884,132948,doli saja ke rakhna,['(no genres listed)'],
28885,132950,vaastav: the reality,['(no genres listed)'],1999
28886,132952,sarfarosh,['(no genres listed)'],1999
28887,132954,awake: the life of yogananda,['Documentary'],2014
28888,132958,the kill team,"['Documentary', 'War']",2013
28889,132961,far from the madding crowd,['Drama'],2015
28890,132965,appropriate behaviour,"['Comedy', 'Drama', 'Romance']",2014
28891,132967,thursday till sunday,['Drama'],2012
28892,132969,l,"['Drama', 'Thriller']",2012
28893,132971,magical girl,['Drama'],2014
28894,132975,garrison keillor: the man on the radio in the red shoes,['Documentary'],2009
28895,132977,the house of magic,"['Adventure', 'Animation', 'Children', 'Fantasy']",2014
28896,132979,a company man,"['Action', 'Drama']",2012
28897,132981,crowsnest,['(no genres listed)'],2012
28898,132987,kill 'em all,"['Action', 'Crime', 'Thriller']",2012
28899,132989,frontera,"['Drama', 'Western']",2014
28900,132991,no tears for the dead,"['Action', 'Thriller']",2014
28901,132993,love is the perfect crime,"['Drama', 'Thriller']",2013
28902,132995,dear lemon lima,['Drama'],2009
28903,132997,wrong turn 6: last resort,['Horror'],2014
28904,132999,kriminal,"['Action', 'Crime', 'Mystery']",1966
28905,133001,the spy who loved flowers,['Adventure'],1966
28906,133047,ghosthouse,['Horror'],1988
28907,133055,ironmaster,['(no genres listed)'],1983
28908,133067,brothers till we die,['(no genres listed)'],1977
28909,133071,"the cynic, the rat & the fist","['Action', 'Crime', 'Thriller']",1977
28910,133073,free hand for a tough cop,['(no genres listed)'],1976
28911,133075,violent naples,['(no genres listed)'],1976
28912,133077,"rome, armed to the teeth",['Action'],1976
28913,133079,syndicate sadists,"['Action', 'Crime', 'Thriller']",1975
28914,133081,manhunt in the city,['(no genres listed)'],1975
28915,133083,gang war in milan,"['Action', 'Crime', 'Thriller']",1973
28916,133089,seven blood-stained orchids,"['Crime', 'Horror', 'Thriller']",1972
28917,133109,due magnum .38 per una città di carogne,"['Action', 'Crime']",1975
28918,133115,we could be king,['Documentary'],2014
28919,133117,canopy,"['Adventure', 'Drama', 'War']",2013
28920,133119,raised by wolves,['Horror'],2014
28921,133121,rites of spring,"['Horror', 'Thriller']",2011
28922,133123,barbie as the princess & the pauper,"['Animation', 'Children', 'Comedy']",2004
28923,133125,barbie: fairytopia,"['Animation', 'Children']",2005
28924,133127,barbie of swan lake,"['Animation', 'Children']",2003
28925,133129,barbie in princess power,"['Animation', 'Children']",2015
28926,133131,barbie diaries,"['Animation', 'Children']",2005
28927,133133,barbie: princess charm school,"['Animation', 'Children', 'Fantasy']",2011
28928,133135,barbie and the secret door,"['Adventure', 'Animation', 'Children', 'Fantasy']",2014
28929,133137,barbie: a fairy secret,"['Animation', 'Children', 'Fantasy']",2011
28930,133139,barbie in the 12 dancing princesses,"['Animation', 'Children']",2006
28931,133141,barbie: the princess & the popstar,"['Animation', 'Children']",2012
28932,133143,barbie and the diamond castle,"['Animation', 'Children']",2008
28933,133145,barbie in a mermaid tale,"['Animation', 'Children', 'Fantasy']",2010
28934,133147,barbie as the island princess,"['Animation', 'Children']",2007
28935,133149,barbie in a mermaid tale 2,"['Animation', 'Children']",2012
28936,133151,barbie and the three musketeers,"['Animation', 'Children']",2009
28937,133153,barbie in the pink shoes,"['Animation', 'Children']",2013
28938,133155,barbie in 'a christmas carol',"['Animation', 'Children']",2008
28939,133157,barbie: the pearl princess,"['Animation', 'Children']",2014
28940,133159,barbie: mariposa and the fairy princess,"['Animation', 'Children', 'Fantasy']",2013
28941,133161,barbie presents: thumbelina,"['Animation', 'Children']",2009
28942,133163,barbie fairytopia: magic of the rainbow,"['Animation', 'Children', 'Fantasy', 'Romance']",2007
28943,133165,barbie fairytopia: mermaidia,"['Adventure', 'Animation', 'Children', 'Fantasy']",2006
28944,133167,barbie as rapunzel,"['Animation', 'Children']",2002
28945,133169,barbie and the magic of pegasus 3-d,"['Animation', 'Children', 'Romance']",2005
28946,133171,barbie & her sisters in a pony tale,"['Animation', 'Children']",2013
28947,133173,barbie mariposa and her butterfly fairy friends,"['Animation', 'Children', 'Fantasy']",2008
28948,133175,barbie and the rockers: out of this world,['Animation'],1987
28949,133177,der var engang,"['Children', 'Comedy']",1966
28950,133179,nøglen til paradis,['Comedy'],1970
28951,133181,sommer i tyrol,"['Children', 'Comedy']",1964
28952,133183,the casual vacancy,['(no genres listed)'],2015
28953,133185,the bélier family,['Comedy'],2014
28954,133187,green sails,"['Action', 'Thriller']",2000
28955,133195,hitman: agent 47,"['Action', 'Crime', 'Thriller']",2015
28956,133197,how sherlock changed the world,['(no genres listed)'],2013
28957,133199,working girls,['Drama'],1986
28958,133201,doug stanhope: before turning the gun on himself,['(no genres listed)'],2012
28959,133203,doug stanhope: oslo - burning the bridge to nowhere,['Comedy'],2011
28960,133205,doug stanhope: beer hall putsch,['Comedy'],2013
28961,133207,chelsea peretti: one of the greats,['Comedy'],2014
28962,133209,listening to you: the who live at the isle of wight,['Documentary'],1998
28963,133215,the comedians of comedy: live at the troubadour,"['Comedy', 'Documentary']",2007
28964,133217,b/w,"['Comedy', 'Crime', 'Sci-Fi']",2015
28965,133219,tinker bell and the great fairy rescue,"['Adventure', 'Animation', 'Children', 'Fantasy']",2010
28966,133221,the man who skied down everest,['Documentary'],1975
28967,133223,one eyed girl,"['Drama', 'Thriller']",2015
28968,133225,island of lemurs: madagascar,['Documentary'],2014
28969,133227,billy the kid,"['Drama', 'Romance', 'Western']",1930
28970,133229,court,['(no genres listed)'],2014
28971,133231,the secret lives of dorks,['Comedy'],2013
28972,133233,run & jump,['Drama'],2014
28973,133235,a fighting man,['Drama'],2014
28974,133237,the last sentence,['Drama'],2012
28975,133239,when comedy went to school,"['Comedy', 'Documentary', 'Drama']",2013
28976,133241,jimmy p.: psychotherapy of a plains indian,['Drama'],2013
28977,133243,call + response,['(no genres listed)'],2008
28978,133255,regret,['Drama'],2013
28979,133259,yasmin,['Drama'],2004
28980,133262,bluebird,['Drama'],2014
28981,133264,charlie bubbles,['(no genres listed)'],1967
28982,133270,one little pill,"['Documentary', 'Drama']",2014
28983,133274,bukowski: the last straw,['Documentary'],1980
28984,133276,the dead lands,['Action'],
28985,133279,two raging grannies,['Documentary'],2013
28986,133281,ricki and the flash,['Drama'],2015
28987,133283,lignes de front,['Drama'],2010
28988,133285,back issues: the hustler magazine story,"['Documentary', 'Drama']",2014
28989,133287,kissinger,['Documentary'],2011
28990,133289,100 degrees below zero,"['Action', 'Sci-Fi']",2013
28991,133291,pump,['Documentary'],2014
28992,133293,variety,['Drama'],1983
28993,133295,cocaine cowboys: reloaded,['Documentary'],2014
28994,133297,genius on hold,['(no genres listed)'],2013
28995,133299,tar creek,['(no genres listed)'],2009
28996,133301,the water front,['Documentary'],2007
28997,133303,jedi junkies,['Documentary'],2010
28998,133305,breeders,"['Horror', 'Sci-Fi']",1997
28999,133307,time zero: the last year of polaroid film,['Documentary'],2012
29000,133309,warriors two,"['Action', 'Drama']",1978
29001,133311,the 'socalled' movie,['Documentary'],2010
29002,133313,hank: 5 years from the brink,['Documentary'],2013
29003,133315,we’re not broke,['Documentary'],2012
29004,133317,sushi: the global catch,['Documentary'],2012
29005,133319,resistance,['Documentary'],2015
29006,133321,exile nation: the plastic people,['(no genres listed)'],2014
29007,133323,the fruit hunters,['Documentary'],2012
29008,133325,ethos,['Documentary'],2011
29009,133327,linda and abilene,"['Drama', 'Western']",1969
29010,133329,radio unnameable,['Documentary'],2012
29011,133331,germ,['Horror'],2013
29012,133333,damnation,['Documentary'],2014
29013,133335,lifted,"['Children', 'Drama']",2010
29014,133337,backdoor,['Drama'],2000
29015,133339,1915,['Drama'],2015
29016,133343,the workshop,['Documentary'],2007
29017,133345,the mad monster,"['Drama', 'Horror', 'Romance']",1942
29018,133347,ride,['Comedy'],2015
29019,133349,the eichmann show,['Drama'],2015
29020,133353,lightning over water,['Documentary'],1980
29021,133355,notebooks on cities and clothes,['Documentary'],1989
29022,133357,the seven five,['Documentary'],2014
29023,133361,the golden calf,"['Comedy', 'Drama']",1968
29024,133365,partisan,"['Drama', 'Thriller']",2015
29025,133367,lfo,"['Drama', 'Sci-Fi']",2013
29026,133369,sincere heart,"['Drama', 'Romance']",1953
29027,133371,christopher and his kind,"['Drama', 'Romance']",2011
29028,133373,the sicilian connection,"['Crime', 'Thriller']",1972
29029,133375,hush,['Thriller'],2012
29030,133377,infini,"['Horror', 'Sci-Fi', 'Thriller']",2015
29031,133379,off world,['Sci-Fi'],2013
29032,133381,harry dean stanton: partly fiction,['Documentary'],2012
29033,133383,shrew's nest,"['Drama', 'Horror', 'Thriller']",2014
29034,133385,shuffle,"['Mystery', 'Romance', 'Thriller']",2012
29035,133387,august winds,"['Documentary', 'Mystery']",2014
29036,133389,piku,"['Comedy', 'Drama']",2015
29037,133391,babysitter's black book,"['Drama', 'Thriller']",2015
29038,133393,"tommy cooper: not like that, like this",['Comedy'],2014
29039,133397,down and dangerous,"['Crime', 'Thriller']",2014
29040,133399,german angst,"['Action', 'Fantasy', 'Horror', 'Mystery']",2015
29041,133401,sune i fjällen,['Comedy'],2014
29042,133404,black angel,"['Drama', 'Fantasy']",1980
29043,133407,dirty business,['Documentary'],2009
29044,133409,barnum!,['(no genres listed)'],1986
29045,133413,high road,['Comedy'],2012
29046,133415,alexia,"['Horror', 'Thriller']",2013
29047,133417,luokkakokous,['Comedy'],2015
29048,133419,pitch perfect 2,['Comedy'],2015
29049,133421,the gospel according to philip k. dick,['Documentary'],2001
29050,133423,le viager,['Thriller'],1972
29051,133429,get mean,['Western'],1976
29052,133437,class enemy,['Drama'],2013
29053,133439,farmland,['Documentary'],2014
29054,133441,tricked: the documentary,['Documentary'],2013
29055,133455,crazy westerners,['Western'],1967
29056,133457,"django, prepare a coffin","['Action', 'Western']",1968
29057,133463,forgotten pistolero,['Western'],1969
29058,133473,the prince and the pauper,['(no genres listed)'],2000
29059,133489,human cobras,"['Crime', 'Thriller']",1971
29060,133493,three supermen in the jungle,['(no genres listed)'],1970
29061,133501,i guappi non si toccano,['(no genres listed)'],1979
29062,133505,everything for sale,['Drama'],1969
29063,133507,echo planet,['Animation'],2012
29064,133509,love hotel,['(no genres listed)'],2014
29065,133531,innocent bystanders,"['Action', 'Thriller']",1973
29066,133533,the long day's dying,['Drama'],1968
29067,133539,a buddha,['Drama'],2005
29068,133541,two hundred thousand dirty,['Comedy'],2014
29069,133543,manos sucias,"['Drama', 'Thriller']",2014
29070,133545,just before i go,"['Comedy', 'Drama']",2014
29071,133547,el bosque de karadima,['Drama'],2015
29072,133555,winter people,"['Drama', 'Romance']",1989
29073,133557,joshua then and now,['(no genres listed)'],1985
29074,133561,two gentlemen sharing,"['Drama', 'Romance']",1969
29075,133569,metal skin,"['Action', 'Drama']",1994
29076,133571,specters,['Horror'],1987
29077,133573,der schatz,"['Drama', 'Romance']",1923
29078,133575,do detectives think?,['Comedy'],1927
29079,133577,you're darn tootin',['Comedy'],1928
29080,133579,addicted,"['Drama', 'Mystery', 'Romance', 'Thriller']",2002
29081,133581,bad hair,['Drama'],2013
29082,133583,bessie,['Drama'],2015
29083,133585,the little chaos,['(no genres listed)'],1966
29084,133591,here is your life,['Drama'],1966
29085,133593,iverson,['Documentary'],2014
29086,133600,the murder man,"['Crime', 'Drama', 'Romance', 'Thriller']",1935
29087,133602,nightingale,"['Drama', 'Mystery', 'Thriller']",2015
29088,133610,the city tramp,['Drama'],1966
29089,133624,"coward, the","['Drama', 'War']",1915
29090,133626,the good lie,['Thriller'],2013
29091,133628,the iron sheriff,['(no genres listed)'],1957
29092,133630,the life of vergie winters,['(no genres listed)'],1934
29093,133638,tunisian victory,"['Documentary', 'War']",1944
29094,133643,the stone roses: made of stone,['Documentary'],2013
29095,133645,carol,"['Drama', 'Romance']",2015
29096,133647,thought crimes,['Documentary'],2015
29097,133649,three inches,"['Action', 'Drama', 'Sci-Fi']",2011
29098,133651,el medico: the cubaton story,['Documentary'],2012
29099,133653,roald dahl's esio trot,['Comedy'],2015
29100,133655,"montevideo, god bless you!","['Adventure', 'Drama', 'Romance']",2010
29101,133657,pédale douce,['Comedy'],1996
29102,133667,dear america: letters home from vietnam,"['Documentary', 'War']",1987
29103,133671,code black,['Documentary'],2014
29104,133673,the king of arcades,['Documentary'],2014
29105,133675,anonymous rex,"['Action', 'Fantasy', 'Sci-Fi']",2004
29106,133677,"usain bolt, la légende",['(no genres listed)'],2012
29107,133679,the american scream,['Documentary'],2012
29108,133689,pound of flesh,['Action'],2015
29109,133691,stripped,['Documentary'],2014
29110,133693,accused,"['Drama', 'Thriller']",2014
29111,133695,ankhon dekhi,"['Comedy', 'Drama']",2014
29112,133697,gulaal,"['Crime', 'Drama']",2009
29113,133699,black friday,"['Crime', 'Drama', 'Thriller']",2004
29114,133701,anthrax,['(no genres listed)'],2001
29115,133703,rough cut,"['Action', 'Drama']",2008
29116,133706,the buttercream gang,"['Children', 'Drama']",1992
29117,133708,for love or money,['Romance'],2014
29118,133710,strangerland,"['Drama', 'Thriller']",2015
29119,133712,office romance,"['Comedy', 'Romance']",1977
29120,133714,the backwater gospel,['(no genres listed)'],2011
29121,133716,bootleggers,"['Comedy', 'Crime']",1961
29122,133718,garpastum,['(no genres listed)'],2005
29123,133720,you don't choose your family,"['Adventure', 'Comedy']",2011
29124,133722,persecuted,"['Action', 'Adventure', 'Drama', 'Thriller']",2014
29125,133724,the dorm,"['Horror', 'Thriller']",2014
29126,133727,susie's hope,['(no genres listed)'],2013
29127,133729,sleepaway camp iii: teenage wasteland,"['Comedy', 'Horror']",1989
29128,133731,after,"['Mystery', 'Thriller']",2012
29129,133733,the hands,['Drama'],2006
29130,133735,betty blowtorch: and her amazing true life adventures,['Documentary'],2003
29131,133737,design is one,['Documentary'],2012
29132,133739,lenin's guard,['Drama'],1965
29133,133741,the cold summer of 1953,"['Action', 'Crime', 'Drama']",1988
29134,133743,kokoko,['(no genres listed)'],2012
29135,133745,the ransom of red chief,"['Action', 'Children', 'Comedy', 'Drama']",1998
29136,133747,monsters: dark continent,"['Drama', 'Sci-Fi', 'Thriller']",2014
29137,133749,reminiscence,"['Horror', 'Thriller']",2014
29138,133753,teacher of the year,['Comedy'],2015
29139,133757,the happening,['Comedy'],1967
29140,133759,eyeborgs,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",2009
29141,133761,the mountain road,"['Drama', 'War']",1960
29142,133767,andaz apna apna,"['Comedy', 'Drama', 'Romance']",1994
29143,133769,hera pheri,['Comedy'],2000
29144,133771,the lobster,"['Comedy', 'Romance', 'Sci-Fi']",2015
29145,133773,beautiful and twisted,"['Crime', 'Drama', 'Thriller']",2015
29146,133775,"abar, the first black superman","['Action', 'Drama', 'Sci-Fi']",1977
29147,133778,the farewell party,['Drama'],2014
29148,133780,güeros,"['Comedy', 'Drama']",2014
29149,133782,maggie,"['Drama', 'Horror', 'Thriller']",2015
29150,133784,"ilsa, the tigress of siberia","['Horror', 'Thriller']",1977
29151,133792,the designated victim,['Thriller'],1971
29152,133796,thunderstruck,['Comedy'],2004
29153,133798,hot pursuit,"['Action', 'Comedy']",2015
29154,133800,permissive,['Drama'],1970
29155,133802,slow west,"['Action', 'Thriller', 'Western']",2015
29156,133804,offline,['Drama'],2012
29157,133806,the hybrid,"['Action', 'Sci-Fi']",2014
29158,133808,meet the mormons,['Documentary'],2014
29159,133810,the mad,"['Comedy', 'Horror', 'Thriller']",2007
29160,133812,malarek,['Action'],1988
29161,133814,the mars underground,['Documentary'],2007
29162,133816,martial law,['Action'],1991
29163,133818,me and the kid,"['Children', 'Comedy', 'Crime', 'Drama']",1993
29164,133820,midgets vs. mascots,"['Comedy', 'Documentary']",2009
29165,133822,the midnight hour,"['Comedy', 'Horror', 'Romance']",1985
29166,133824,the human centipede iii (final sequence),['Horror'],2015
29167,133826,mikey,['Horror'],1992
29168,133828,mistrial,['(no genres listed)'],1996
29169,133830,model by day,"['Action', 'Adventure']",1994
29170,133832,the green inferno,"['Horror', 'Thriller']",2014
29171,133835,just about famous,['(no genres listed)'],2015
29172,133837,alien origin,"['Fantasy', 'Sci-Fi', 'Thriller']",2012
29173,133849,rita da cascia,['(no genres listed)'],2004
29174,133851,in the shadow of the sun,['Documentary'],2012
29175,133853,chappaqua,['Drama'],1967
29176,133859,deli man,['Documentary'],2015
29177,133861,sparkle,['Drama'],1976
29178,133863,rags and tatters,['Drama'],2013
29179,133865,southern rites,['Documentary'],2015
29180,133867,barely lethal,"['Action', 'Adventure', 'Comedy']",2015
29181,133869,spooks: the greater good,"['Action', 'Thriller']",2015
29182,133871,woman times seven,"['Comedy', 'Drama', 'Romance']",1967
29183,133873,the fencer,['Drama'],2015
29184,133875,the salt of life,['Comedy'],2011
29185,133877,hurricane,"['Action', 'Drama', 'Romance']",1979
29186,133879,carry on don't lose your head,['Comedy'],1966
29187,133881,the stationmaster meets his match,['Comedy'],1980
29188,133883,suzanne,['Drama'],2013
29189,133885,"the other one: the long, strange trip of bob weir",['Documentary'],2014
29190,133887,ballet 422,['Documentary'],2014
29191,133891,j.a.c.e.,['Drama'],2011
29192,133893,brave story,"['Animation', 'Fantasy', 'Sci-Fi']",2008
29193,133895,restless virgins,['Drama'],2013
29194,133897,leopardi,['Drama'],2014
29195,133900,a fish in the bathtub,['(no genres listed)'],1999
29196,133909,bulldog drummond's peril,"['Adventure', 'Crime', 'Mystery', 'Romance', 'Thriller']",1938
29197,133911,bulldog drummond's bride,"['Action', 'Thriller']",1939
29198,133915,bulldog drummond at bay,"['Action', 'Thriller']",1937
29199,133919,bulldog drummond's secret police,"['Mystery', 'Thriller']",1939
29200,133921,bulldog drummond in africa,['Action'],1938
29201,133923,bulldog drummond comes back,"['Action', 'Crime', 'Mystery', 'Thriller']",1937
29202,133925,bulldog drummond's revenge,"['Adventure', 'Mystery']",1937
29203,133945,deep web,['Documentary'],2015
29204,133951,ginza cosmetics,['Drama'],1951
29205,133964,"on any sunday, the next chapter",['Documentary'],2014
29206,133966,piccadilly jim,['(no genres listed)'],2004
29207,133982,shakedown,"['Action', 'Drama', 'Thriller']",2002
29208,133986,success at any price,['Drama'],1934
29209,133988,seventeen again,"['Children', 'Comedy', 'Drama', 'Fantasy']",2000
29210,134004,what love is,"['Comedy', 'Romance']",2007
29211,134006,wife,['Drama'],1953
29212,134009,you can't run away from it,['(no genres listed)'],1956
29213,134011,the girl with the hat box,['(no genres listed)'],1927
29214,134013,static,"['Drama', 'Horror', 'Mystery', 'Thriller']",2012
29215,134015,"flapper, the",['Comedy'],1920
29216,134017,you are my sunshine,"['Drama', 'Romance']",2015
29217,134019,the monkey king,['Animation'],1964
29218,134021,5 to 7,"['Comedy', 'Drama', 'Romance']",2014
29219,134023,seymour: an introduction,['Documentary'],2014
29220,134025,open secret,['(no genres listed)'],2013
29221,134029,into thin air: death on everest,"['Action', 'Adventure', 'Drama']",1997
29222,134033,parole de flic,['Thriller'],1985
29223,134035,fear in the night,"['Drama', 'Thriller']",1947
29224,134041,afonya,"['Comedy', 'Drama', 'Romance']",1975
29225,134043,the flight,"['Drama', 'War']",1970
29226,134045,byelorussian station,['Drama'],1971
29227,134049,il lupo di mare,['Comedy'],1987
29228,134057,"due cuori, una cappella",['(no genres listed)'],1975
29229,134059,"it can be done, amigo","['Comedy', 'Western']",1972
29230,134069,starship rising,"['Action', 'Sci-Fi']",2014
29231,134071,no path through fire,"['Drama', 'War']",1968
29232,134073,we'll live till monday,"['Drama', 'Romance']",1968
29233,134077,the red snowball tree,['Drama'],1974
29234,134079,the beginning,"['Comedy', 'Romance']",1970
29235,134083,walking the streets of moscow,"['Comedy', 'Romance']",1963
29236,134085,don't grieve!,"['Comedy', 'Drama', 'Romance']",1969
29237,134087,oblomov,"['Comedy', 'Drama', 'Romance']",1980
29238,134089,triumph over violence,"['Documentary', 'War']",1965
29239,134093,short stories,"['Comedy', 'Drama', 'Mystery']",2012
29240,134095,my love,"['Animation', 'Drama']",2006
29241,134097,gardens in autumn,['(no genres listed)'],2006
29242,134099,the cow,"['Animation', 'Drama']",1990
29243,134101,a driver for vera,['Drama'],2004
29244,134103,blackbird,['Drama'],2007
29245,134105,plus one,"['Comedy', 'Drama']",2008
29246,134107,the stroll,['(no genres listed)'],2003
29247,134109,radio day,['Comedy'],2008
29248,134111,dura,['Drama'],2005
29249,134113,kung fu rascals,['(no genres listed)'],1992
29250,134115,waiting for godot,['Drama'],2001
29251,134117,san andreas quake,"['Action', 'Sci-Fi']",2015
29252,134120,"unman, wittering and zigo","['Mystery', 'Thriller']",1971
29253,134122,voyage to the planet of prehistoric women,['Sci-Fi'],1968
29254,134124,lady frankenstein,"['Horror', 'Sci-Fi']",1973
29255,134126,the lookalike,"['Crime', 'Drama', 'Thriller']",2014
29256,134128,the anonymous people,['Documentary'],2013
29257,134130,"martian, the","['Action', 'Adventure', 'Sci-Fi']",2015
29258,134152,treasure island,"['Adventure', 'Children']",1972
29259,134154,what the peeper saw,"['Drama', 'Horror', 'Thriller']",1971
29260,134156,road,['Documentary'],2014
29261,134158,return to sender,['Thriller'],2015
29262,134160,vazhakku enn 18/9,['Drama'],2012
29263,134162,i am omega,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",2007
29264,134164,the alien factor,"['Horror', 'Sci-Fi']",1978
29265,134166,magical universe,['Documentary'],2014
29266,134168,concerning violence,['Documentary'],2014
29267,134170,kung fury,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",2015
29268,134172,morgan,['Drama'],2012
29269,134174,follow me: the yoni netanyahu story,"['Documentary', 'War']",2012
29270,134176,the light thief,['Drama'],2011
29271,134178,detective byomkesh bakshy,"['Crime', 'Thriller']",2015
29272,134180,badlapur,"['Action', 'Drama']",2015
29273,134182,holiday,"['Action', 'Romance', 'Thriller']",2014
29274,134184,elections day,['Comedy'],2007
29275,134194,the last desperate hours,"['Action', 'Crime', 'Thriller']",1974
29276,134202,nobody's perfect,['Documentary'],2008
29277,134204,a hard day,"['Action', 'Crime', 'Thriller']",2014
29278,134206,child's play,['Thriller'],1972
29279,134208,woman in a dressing gown,"['Drama', 'Romance']",1957
29280,134210,shinsengumi: assassins of honor,"['Action', 'Drama']",1970
29281,134212,tiger bay,"['Drama', 'Thriller']",1959
29282,134214,youth,['Drama'],2015
29283,134222,yield to the night,['Drama'],1956
29284,134224,the yellow balloon,['(no genres listed)'],1953
29285,134226,no trees in the street,['Drama'],1959
29286,134228,a man could get killed,['Comedy'],1966
29287,134230,wake up sid,"['Comedy', 'Drama', 'Romance']",2009
29288,134232,mission kashmir,"['Action', 'Drama']",2000
29289,134234,lakshya,"['Action', 'Drama']",2004
29290,134236,iqbal,['Drama'],2005
29291,134238,ghulam,"['Crime', 'Drama', 'Romance']",1998
29292,134240,rangeela,['(no genres listed)'],1995
29293,134244,streetwise,['Documentary'],1984
29294,134246,survivor,"['Action', 'Thriller']",2015
29295,134248,hot girls wanted,['Documentary'],2015
29296,134250,striped trip,['Comedy'],1961
29297,134252,that munchhausen,"['Comedy', 'Drama', 'Fantasy']",1979
29298,134254,"c'mon, let's live a little",['(no genres listed)'],
29299,134256,poliisin poika,['(no genres listed)'],1998
29300,134262,the commander,"['Action', 'War']",1988
29301,134266,to kill a stranger,['(no genres listed)'],1987
29302,134268,ground zero,['Thriller'],1987
29303,134276,nothing underneath,['Thriller'],1985
29304,134278,the treasure of the amazon,"['Action', 'Thriller']",1985
29305,134282,jaguar lives!,"['Action', 'Comedy']",1979
29306,134290,the uncanny,['Horror'],1977
29307,134294,journey into fear,['(no genres listed)'],1975
29308,134322,the man in the sky,['Drama'],1957
29309,134326,the taming of the scoundrel,['Comedy'],1980
29310,134328,la maquina de bailar,['(no genres listed)'],2006
29311,134330,bombay talkies,['(no genres listed)'],2013
29312,134332,bhool bhulaiyaa,"['Comedy', 'Horror', 'Thriller']",2007
29313,134334,phir hera pheri,['Comedy'],2006
29314,134336,mohra,"['Action', 'Drama', 'Thriller']",1994
29315,134338,sarkar raj,"['Action', 'Adventure', 'Drama']",2008
29316,134340,ek ajnabee,['(no genres listed)'],2005
29317,134342,sarkar,"['Action', 'Drama']",2005
29318,134344,hulchul,"['Comedy', 'Drama', 'Romance']",2004
29319,134346,samay: when time strikes,['(no genres listed)'],2003
29320,134348,border,['Action'],1997
29321,134350,the red house,"['Mystery', 'Thriller']",1947
29322,134352,1942: a love story,"['Action', 'Drama', 'Romance']",1994
29323,134354,nayak: the real hero,"['Action', 'Drama']",2001
29324,134356,virasat,['(no genres listed)'],1997
29325,134358,the redwood massacre,"['Fantasy', 'Horror']",2014
29326,134360,a gift of miracles,['Drama'],2015
29327,134362,curse of the witching tree,['Horror'],2015
29328,134366,the last days of the world (sekai saigo no hibi),"['Comedy', 'Drama', 'Fantasy']",2011
29329,134368,spy,"['Action', 'Comedy']",2015
29330,134370,still the water,['Romance'],2014
29331,134372,"strange affair of uncle harry, the","['Drama', 'Thriller']",1945
29332,134374,tinker bell,"['Adventure', 'Animation', 'Children', 'Fantasy']",2008
29333,134376,dazzle,"['Children', 'Fantasy']",1999
29334,134378,living is easy with eyes closed,"['Comedy', 'Drama']",2013
29335,134381,melody,['Drama'],2014
29336,134383,power trip,['Documentary'],2003
29337,134385,pingpong,['Drama'],2006
29338,134389,dögkeselyű,"['Crime', 'Drama', 'Thriller']",1982
29339,134391,domino kid,['Western'],1957
29340,134393,trainwreck,['Comedy'],2015
29341,134395,the busy body,"['Comedy', 'Drama']",1967
29342,134398,the ministers,"['Crime', 'Thriller']",2009
29343,134402,zephyr springs,['Thriller'],2013
29344,134405,è arrivato mio fratello,['(no genres listed)'],1985
29345,134407,7 kilos in 7 days,['(no genres listed)'],1986
29346,134409,department store,['Comedy'],1986
29347,134411,noi uomini duri,['(no genres listed)'],1987
29348,134413,roba da ricchi,['(no genres listed)'],1987
29349,134415,da grande,['(no genres listed)'],1987
29350,134423,le comiche,['Comedy'],1990
29351,134425,piedipiatti,['(no genres listed)'],1990
29352,134427,the comics 2,['Comedy'],1991
29353,134429,infelici e contenti,['(no genres listed)'],1992
29354,134433,le nuove comiche,['(no genres listed)'],1994
29355,134437,mollo tutto,['Comedy'],1995
29356,134449,il ragazzo di campagna,['Comedy'],1984
29357,134453,rich and poor,"['Comedy', 'Romance']",1983
29358,134459,"heads i win, tails you lose",['Comedy'],1982
29359,134469,i'm photogenic,['Comedy'],1980
29360,134487,"oh, serafina!","['Comedy', 'Drama']",1976
29361,134493,di che segno sei?,['(no genres listed)'],1975
29362,134495,"paolo barca, maestro elementare, praticamente nudista",['(no genres listed)'],1975
29363,134497,la poliziotta,['(no genres listed)'],1974
29364,134499,night train to terror,['Horror'],1985
29365,134501,the bonesetter,['(no genres listed)'],2004
29366,134503,the offspring,['(no genres listed)'],1987
29367,134505,si le vent soulève les sables,"['Drama', 'War']",2007
29368,134507,the alley tramp,['(no genres listed)'],1968
29369,134509,a virgin among the living dead,['Horror'],1973
29370,134511,flesh eating mothers,"['Comedy', 'Horror']",1988
29371,134513,matilda,"['Children', 'Comedy', 'Crime']",1978
29372,134515,bmx bandits,"['Adventure', 'Crime', 'Drama']",1983
29373,134517,forbidden world,"['Horror', 'Sci-Fi']",1982
29374,134519,suspicious truth,['Comedy'],2015
29375,134521,casa grande,['Drama'],2014
29376,134524,turtle power: the definitive history of the teenage mutant ninja turtles,['Documentary'],2014
29377,134526,zodiac: the race begins...,"['Adventure', 'Animation']",2012
29378,134528,aloha,"['Comedy', 'Drama', 'Romance']",2015
29379,134530,mars,"['Animation', 'Comedy', 'Romance', 'Sci-Fi']",2010
29380,134532,wonderwall,"['Drama', 'Romance']",1968
29381,134536,cannibal vegetarian,"['Drama', 'Thriller']",2012
